pmid	stype	text	concept_id
11196451	d	palmoplantar hyperkeratosis	D007645
11196451	d	multisystemic character of the disorder	D056587
11196451	d	achalasia-alacrima	C536008
11196451	c	AA	C493772
9285947	d	congenital adrenal insufficiency	C566130
9285947	d	lower-motor neuropathy	D016472
20706703	d	neurological impairments	D009422
22343051	d	neurological impairments	D009422
17911039	d	genetic recessive diseases	D030342
19152591	d	California-Davis Veterinary Teaching	D004670
17595484	d	neurological degeneration	D009410
17595484	d	Heller 's cardiomyotomy	D010300
12185357	d	Pediatric alacrima	C562827
12185357	d	Absence or deficiency of tear volume	D012167
12185357	d	systemic anomalies like Riley-Day syndrome	D004402
20200814	d	neurological and autonomic dysfunction	D009422
8740696	d	Congenital hereditary autosomal recessive alacrima	C566307
23861206	d	bulbospinal muscular atrophy	C537017
8924656	d	achalasia and glucocorticoid deficiency	C536008
24651605	d	inherited disorder	D030342
9736238	d	inherited disorder	D030342
24651605	d	deficiency of N	C536108
24651605	d	hypolacrima or alacrima	C562827
24651605	d	seizures	D012640
17551933	d	seizures	D012640
24115232	d	seizures	D012640
10701064	d	seizures	D012640
17639595	d	seizures	D012640
23791010	d	seizures	D012640
11417605	d	seizures	D012640
16554263	d	seizures	D012640
10593562	d	seizures	D012640
15945070	d	seizures	D012640
24144945	d	seizures	D012640
9883808	d	seizures	D012640
22966035	d	seizures	D012640
18485644	d	seizures	D012640
21240668	d	seizures	D012640
20080937	d	seizures	D012640
23430830	d	seizures	D012640
22213132	d	seizures	D012640
17308246	d	seizures	D012640
12684507	d	seizures	D012640
23471032	d	seizures	D012640
11916319	d	seizures	D012640
18156285	d	seizures	D012640
19411227	d	seizures	D012640
16859551	d	seizures	D012640
12690561	d	seizures	D012640
23401092	d	seizures	D012640
12561056	d	seizures	D012640
11134235	d	seizures	D012640
18500572	d	seizures	D012640
24120487	d	seizures	D012640
21656342	d	multisystem disease	D004194
10201039	d	multisystem disease	D004194
24524732	d	multisystem disease	D004194
10593562	d	multisystem disease	D004194
24554337	d	multisystem disease	D004194
10392749	d	multisystem disease	D004194
22516080	d	multisystem disease	D004194
24982104	d	multisystem disease	D004194
16356445	d	multisystem disease	D004194
15273506	d	multisystem disease	D004194
24997537	d	multisystem disease	D004194
21362473	d	multisystem disease	D004194
21656342	d	pyramidal syndrome	C538104
16885810	d	pyramidal syndrome	C538104
21656342	d	endocrine	D004700
23012188	d	Allgrove 's syndrome.Glucocorticoid	C536008
23012188	d	pneumatic cardiac dilatation	D002311
1619769	d	RDS	C566881
1619769	d	pandysautonomia	None
1619769	d	gastrointestinal paresis	D010291
1619769	d	paroxysmal hyperautonomic	D004421
1619769	d	hypertension	D006973
22966035	d	hypertension	D006973
18285818	d	hypertension	D006973
21878340	d	hypertension	D006973
21068200	d	hypertension	D006973
20676904	d	hypertension	D006973
21680755	d	hypertension	D006973
23608659	d	hypertension	D006973
1619769	d	vomiting crisis	D014839
1619769	d	blotchy erythema	D004890
1619769	d	pain sensation	D010146
24035193	c	GMPPA	None
24035193	d	glycosylation disorder	D018981
10642597	d	glycosylation disorder	D018981
19651599	d	glycosylation disorder	D018981
9535779	d	glycosylation disorder	D018981
20814826	d	glycosylation disorder	D018981
24507773	d	glycosylation disorder	D018981
12217961	d	glycosylation disorder	D018981
11589167	d	glycosylation disorder	D018981
23430922	d	glycosylation disorder	D018981
16935538	d	glycosylation disorder	D018981
24035193	d	developmental milestones	D011596
24035193	d	gait abnormalities	D020234
24035193	d	limb-girdle muscular dystrophies	D049288
24035193	c	GDP-mannose	D006155
10929009	c	GDP-mannose	D006155
9710431	c	GDP-mannose	D006155
19067230	d	hypertransaminasaemia	None
19768653	d	hypertransaminasaemia	None
18928705	d	hypertransaminasaemia	None
19067230	d	congenital disorder of glycosylation	D018981
17186415	d	congenital disorder of glycosylation	D018981
23561849	d	congenital disorder of glycosylation	D018981
17551933	d	congenital disorder of glycosylation	D018981
11680873	d	congenital disorder of glycosylation	D018981
16423609	d	congenital disorder of glycosylation	D018981
10914684	d	congenital disorder of glycosylation	D018981
22956764	d	congenital disorder of glycosylation	D018981
24875750	d	congenital disorder of glycosylation	D018981
23430200	d	congenital disorder of glycosylation	D018981
24499211	d	congenital disorder of glycosylation	D018981
24931394	d	congenital disorder of glycosylation	D018981
23038983	d	congenital disorder of glycosylation	D018981
10642597	d	congenital disorder of glycosylation	D018981
24139637	d	congenital disorder of glycosylation	D018981
22469962	d	congenital disorder of glycosylation	D018981
16372276	d	congenital disorder of glycosylation	D018981
22496445	d	congenital disorder of glycosylation	D018981
19065443	d	congenital disorder of glycosylation	D018981
22801829	d	congenital disorder of glycosylation	D018981
11930273	d	congenital disorder of glycosylation	D018981
19396570	d	congenital disorder of glycosylation	D018981
25192236	d	congenital disorder of glycosylation	D018981
24218363	d	congenital disorder of glycosylation	D018981
24461433	d	congenital disorder of glycosylation	D018981
24144945	d	congenital disorder of glycosylation	D018981
18720094	d	congenital disorder of glycosylation	D018981
22966035	d	congenital disorder of glycosylation	D018981
24566669	d	congenital disorder of glycosylation	D018981
22516080	d	congenital disorder of glycosylation	D018981
23320427	d	congenital disorder of glycosylation	D018981
16816004	d	congenital disorder of glycosylation	D018981
12217961	d	congenital disorder of glycosylation	D018981
11870587	d	congenital disorder of glycosylation	D018981
19101518	d	congenital disorder of glycosylation	D018981
12872847	d	congenital disorder of glycosylation	D018981
20528096	d	congenital disorder of glycosylation	D018981
11733564	d	congenital disorder of glycosylation	D018981
22134542	d	congenital disorder of glycosylation	D018981
24037084	d	congenital disorder of glycosylation	D018981
11668168	d	congenital disorder of glycosylation	D018981
16356445	d	congenital disorder of glycosylation	D018981
16356446	d	congenital disorder of glycosylation	D018981
11901181	d	congenital disorder of glycosylation	D018981
11916319	d	congenital disorder of glycosylation	D018981
24433453	d	congenital disorder of glycosylation	D018981
21273509	d	congenital disorder of glycosylation	D018981
22683087	d	congenital disorder of glycosylation	D018981
25326312	d	congenital disorder of glycosylation	D018981
19067230	d	Wilson disease	D006527
21242307	d	Wilson disease	D006527
22130675	d	Wilson disease	D006527
19067230	d	inflammation	D007249
23351991	d	inflammation	D007249
12907065	d	inflammation	D007249
9889493	d	inflammation	D007249
16601221	d	inflammation	D007249
18230953	d	inflammation	D007249
15194565	d	inflammation	D007249
11018092	d	inflammation	D007249
24097666	d	inflammation	D007249
23104507	d	inflammation	D007249
18035683	d	inflammation	D007249
16981677	d	inflammation	D007249
24954676	d	inflammation	D007249
22451513	d	inflammation	D007249
21881852	d	inflammation	D007249
23983898	d	inflammation	D007249
18701222	d	inflammation	D007249
14739060	d	inflammation	D007249
24323417	d	inflammation	D007249
21877044	d	inflammation	D007249
22917841	d	inflammation	D007249
23040364	d	inflammation	D007249
19199987	d	inflammation	D007249
25859006	d	inflammation	D007249
23941283	d	inflammation	D007249
23026704	d	inflammation	D007249
21266239	d	inflammation	D007249
25821552	d	inflammation	D007249
21318260	d	inflammation	D007249
21747756	d	inflammation	D007249
18930814	d	inflammation	D007249
22329651	d	inflammation	D007249
23595396	d	inflammation	D007249
22237704	d	inflammation	D007249
20013185	d	inflammation	D007249
21988495	d	inflammation	D007249
23509683	d	inflammation	D007249
11766638	d	inflammation	D007249
20800593	d	inflammation	D007249
24607700	d	inflammation	D007249
23054368	d	inflammation	D007249
24133408	d	inflammation	D007249
23218398	d	inflammation	D007249
21424847	d	inflammation	D007249
15057900	d	inflammation	D007249
16179542	d	inflammation	D007249
24381531	d	inflammation	D007249
22805774	d	inflammation	D007249
23931435	d	inflammation	D007249
24416370	d	inflammation	D007249
19067230	d	steatosis	D005234
11745038	d	steatosis	D005234
11885720	d	steatosis	D005234
15076627	d	steatosis	D005234
9669722	d	steatosis	D005234
17613998	d	steatosis	D005234
24097666	d	steatosis	D005234
18035683	d	steatosis	D005234
11766638	d	steatosis	D005234
21079006	c	6-phosphate	D010710
22899857	c	6-phosphate	D010710
24931394	c	6-phosphate	D010710
9497260	c	6-phosphate	D010710
21539312	c	6-phosphate	D010710
11404002	c	6-phosphate	D010710
21079006	c	Man-6-P	C472424
21539312	c	Man-6-P	C472424
21079006	c	oligosaccharides	D009844
15545299	c	oligosaccharides	D009844
9789065	c	oligosaccharides	D009844
11326280	c	oligosaccharides	D009844
20816223	c	oligosaccharides	D009844
20652024	c	oligosaccharides	D009844
10914684	c	oligosaccharides	D009844
24243557	c	oligosaccharides	D009844
21315133	c	oligosaccharides	D009844
17639595	c	oligosaccharides	D009844
22469961	c	oligosaccharides	D009844
22159084	c	oligosaccharides	D009844
21737679	c	oligosaccharides	D009844
17986439	c	oligosaccharides	D009844
21183681	c	oligosaccharides	D009844
18428410	c	oligosaccharides	D009844
10581255	c	oligosaccharides	D009844
8563136	c	oligosaccharides	D009844
9881752	c	oligosaccharides	D009844
15804603	c	oligosaccharides	D009844
23059969	c	oligosaccharides	D009844
10571010	c	oligosaccharides	D009844
20331963	c	oligosaccharides	D009844
21047787	c	oligosaccharides	D009844
17197096	c	oligosaccharides	D009844
24295306	c	oligosaccharides	D009844
20605848	c	oligosaccharides	D009844
20080937	c	oligosaccharides	D009844
25460543	c	oligosaccharides	D009844
12417423	c	oligosaccharides	D009844
9265969	c	oligosaccharides	D009844
11733564	c	oligosaccharides	D009844
16317064	c	oligosaccharides	D009844
9710431	c	oligosaccharides	D009844
11942856	c	oligosaccharides	D009844
22262650	c	oligosaccharides	D009844
12684507	c	oligosaccharides	D009844
9104884	c	oligosaccharides	D009844
10839767	c	oligosaccharides	D009844
11901181	c	oligosaccharides	D009844
12070078	c	oligosaccharides	D009844
16079417	c	oligosaccharides	D009844
12070073	c	oligosaccharides	D009844
17716641	c	oligosaccharides	D009844
10852543	c	oligosaccharides	D009844
17072000	c	oligosaccharides	D009844
21384227	c	oligosaccharides	D009844
11891694	c	oligosaccharides	D009844
18928705	c	oligosaccharides	D009844
9455908	c	oligosaccharides	D009844
18269265	c	oligosaccharides	D009844
14709599	c	oligosaccharides	D009844
25852737	c	oligosaccharides	D009844
16527410	c	oligosaccharides	D009844
18324610	c	oligosaccharides	D009844
22745268	c	oligosaccharides	D009844
19321523	c	oligosaccharides	D009844
10570092	c	oligosaccharides	D009844
3385212	c	oligosaccharides	D009844
21803123	c	oligosaccharides	D009844
2965779	c	oligosaccharides	D009844
11125129	c	oligosaccharides	D009844
14675190	c	oligosaccharides	D009844
15194565	c	oligosaccharides	D009844
16001505	c	oligosaccharides	D009844
21591110	c	oligosaccharides	D009844
19365705	c	oligosaccharides	D009844
18642944	c	oligosaccharides	D009844
12164788	c	oligosaccharides	D009844
21079006	d	lysosomal storage disease	D016464
21079006	c	glycosylation	C013059
24499211	c	glycosylation	C013059
22159084	c	glycosylation	C013059
11530212	c	glycosylation	C013059
24507773	c	glycosylation	C013059
8896901	c	glycosylation	C013059
20060370	c	glycosylation	C013059
23765378	c	glycosylation	C013059
2174007	c	glycosylation	C013059
1907247	c	glycosylation	C013059
17186415	d	multisystemic involvement	D019578
22284844	d	multisystemic involvement	D019578
9265969	d	multisystemic involvement	D019578
11891694	d	multisystemic involvement	D019578
17186415	d	phosphomannomutase deficiency	C535739
9271215	d	phosphomannomutase deficiency	C535739
22801829	d	phosphomannomutase deficiency	C535739
19396570	d	phosphomannomutase deficiency	C535739
10101255	d	phosphomannomutase deficiency	C535739
10392749	d	phosphomannomutase deficiency	C535739
12434892	d	phosphomannomutase deficiency	C535739
8910943	d	phosphomannomutase deficiency	C535739
9350901	d	phosphomannomutase deficiency	C535739
24493206	d	phosphomannomutase deficiency	C535739
11074069	d	phosphomannomutase deficiency	C535739
12409504	d	phosphomannomutase deficiency	C535739
17963418	d	phosphomannomutase deficiency	C535739
10726826	d	phosphomannomutase deficiency	C535739
9140401	d	phosphomannomutase deficiency	C535739
11916319	d	phosphomannomutase deficiency	C535739
9584269	d	phosphomannomutase deficiency	C535739
9455908	d	phosphomannomutase deficiency	C535739
17186415	d	CDG	C535744
9760999	d	CDG	C535744
11159919	d	CDG	C535744
24524732	d	CDG	C535744
23733602	d	CDG	C535744
20638314	d	CDG	C535744
10815984	d	CDG	C535744
15076627	d	CDG	C535744
18928705	d	CDG	C535744
23401092	d	CDG	C535744
11134235	d	CDG	C535744
17186415	d	coagulopathy and failure	D001778
17186415	d	enteropathy	C538273
10484808	d	enteropathy	C538273
12907065	d	enteropathy	C538273
11745038	d	enteropathy	C538273
19101627	d	enteropathy	C538273
11885720	d	enteropathy	C538273
23430905	d	enteropathy	C538273
18285818	d	enteropathy	C538273
15076627	d	enteropathy	C538273
18928705	d	enteropathy	C538273
11134235	d	enteropathy	C538273
17186415	d	glycosylation abnormalities	D018981
22584409	d	glycosylation abnormalities	D018981
17170056	d	glycosylation abnormalities	D018981
10972135	d	glycosylation abnormalities	D018981
22134542	d	glycosylation abnormalities	D018981
8617881	d	glycosylation abnormalities	D018981
9780351	c	dolichol	D004286
15545299	c	dolichol	D004286
11983712	c	dolichol	D004286
15771971	c	dolichol	D004286
20652024	c	dolichol	D004286
24243557	c	dolichol	D004286
21315133	c	dolichol	D004286
21419101	c	dolichol	D004286
22242004	c	dolichol	D004286
10642597	c	dolichol	D004286
10698281	c	dolichol	D004286
21183681	c	dolichol	D004286
20852264	c	dolichol	D004286
20637498	c	dolichol	D004286
24144945	c	dolichol	D004286
10547033	c	dolichol	D004286
22327749	c	dolichol	D004286
8563136	c	dolichol	D004286
17024709	c	dolichol	D004286
22983704	c	dolichol	D004286
25270028	c	dolichol	D004286
25238787	c	dolichol	D004286
20080937	c	dolichol	D004286
23430830	c	dolichol	D004286
22717794	c	dolichol	D004286
9710431	c	dolichol	D004286
22262650	c	dolichol	D004286
22213132	c	dolichol	D004286
19419701	c	dolichol	D004286
12684507	c	dolichol	D004286
15273506	c	dolichol	D004286
16079417	c	dolichol	D004286
17072000	c	dolichol	D004286
21384228	c	dolichol	D004286
15665075	c	dolichol	D004286
14709599	c	dolichol	D004286
9780351	c	O-glycans	D011134
24909690	c	O-glycans	D011134
18679822	c	O-glycans	D011134
17170056	c	O-glycans	D011134
16037491	c	O-glycans	D011134
16496270	c	O-glycans	D011134
15589762	c	O-glycans	D011134
14578315	c	O-glycans	D011134
10859341	c	O-glycans	D011134
21803123	c	O-glycans	D011134
16769205	c	O-glycans	D011134
22781125	c	O-glycans	D011134
15467371	c	O-glycans	D011134
21383503	c	O-glycans	D011134
17495449	c	O-glycans	D011134
19365705	c	O-glycans	D011134
20938724	c	O-glycans	D011134
24416370	c	O-glycans	D011134
25305627	c	Carbohydrate	D002241
9760999	c	Carbohydrate	D002241
9235566	c	Carbohydrate	D002241
10484808	c	Carbohydrate	D002241
9789065	c	Carbohydrate	D002241
10201039	c	Carbohydrate	D002241
10914684	c	Carbohydrate	D002241
11310991	c	Carbohydrate	D002241
9372275	c	Carbohydrate	D002241
24875750	c	Carbohydrate	D002241
10701064	c	Carbohydrate	D002241
9497260	c	Carbohydrate	D002241
22827796	c	Carbohydrate	D002241
25267602	c	Carbohydrate	D002241
10486078	c	Carbohydrate	D002241
18024528	c	Carbohydrate	D002241
9119361	c	Carbohydrate	D002241
12766902	c	Carbohydrate	D002241
10698281	c	Carbohydrate	D002241
11529501	c	Carbohydrate	D002241
22159084	c	Carbohydrate	D002241
8530628	c	Carbohydrate	D002241
13129599	c	Carbohydrate	D002241
22461019	c	Carbohydrate	D002241
9706650	c	Carbohydrate	D002241
11417605	c	Carbohydrate	D002241
9271215	c	Carbohydrate	D002241
10802506	c	Carbohydrate	D002241
17986439	c	Carbohydrate	D002241
8552211	c	Carbohydrate	D002241
11024435	c	Carbohydrate	D002241
10593562	c	Carbohydrate	D002241
10524229	c	Carbohydrate	D002241
12242963	c	Carbohydrate	D002241
10783607	c	Carbohydrate	D002241
9821433	c	Carbohydrate	D002241
18428410	c	Carbohydrate	D002241
11567948	c	Carbohydrate	D002241
9535779	c	Carbohydrate	D002241
10972135	c	Carbohydrate	D002241
10815984	c	Carbohydrate	D002241
10101255	c	Carbohydrate	D002241
10471642	c	Carbohydrate	D002241
10700701	c	Carbohydrate	D002241
9883808	c	Carbohydrate	D002241
12671367	c	Carbohydrate	D002241
10392743	c	Carbohydrate	D002241
10392749	c	Carbohydrate	D002241
17959325	c	Carbohydrate	D002241
8563136	c	Carbohydrate	D002241
9881752	c	Carbohydrate	D002241
10066032	c	Carbohydrate	D002241
